,age,job,marital,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y
460,58,2,0,0,-11,0,0,6,8,112,1,999,0,0
461,39,2,1,0,0,1,0,6,8,262,2,999,0,0
462,43,2,1,0,-509,1,0,6,8,124,1,999,0,0
463,39,11,1,0,408,1,0,6,8,53,1,999,0,0
464,36,8,2,0,58,1,0,6,8,134,1,999,0,0
465,57,6,2,0,1640,0,1,6,8,204,4,999,0,0
466,36,1,2,0,20,1,0,6,8,186,1,999,0,0
467,50,2,1,0,71,1,0,6,8,678,1,999,0,0
468,55,2,1,0,52,1,0,6,8,182,1,999,0,0
469,44,7,1,0,292,1,0,6,8,162,1,999,0,0
470,44,8,0,0,424,1,0,6,8,27,1,999,0,0
471,39,4,2,0,109,1,0,6,8,699,3,999,0,0
472,46,2,1,0,1044,1,0,6,8,43,1,999,0,0
473,39,2,1,0,983,1,0,6,8,97,1,999,0,0
474,34,1,1,0,869,0,0,6,8,1677,1,999,0,1
475,40,2,1,0,668,1,0,6,8,283,2,999,0,0
476,50,5,1,0,964,1,0,6,8,323,1,999,0,0
477,31,5,2,0,301,1,0,6,8,82,1,999,0,0
478,37,1,2,0,140,1,0,6,8,310,1,999,0,0
479,39,5,2,0,1877,1,0,6,8,185,1,999,0,0
480,51,2,1,0,1127,1,0,6,8,47,1,999,0,0
481,41,10,1,0,871,1,0,6,8,145,1,999,0,0
482,41,10,1,0,767,1,1,6,8,204,1,999,0,0
483,43,2,1,0,0,0,0,6,8,187,1,999,0,0
484,30,8,2,0,209,1,0,6,8,30,2,999,0,0
485,54,5,0,0,0,0,0,6,8,472,1,999,0,0
486,43,2,0,0,110,1,1,6,8,448,1,999,0,0
487,59,5,0,0,-76,1,1,6,8,264,1,999,0,0
488,47,10,1,0,178,1,0,6,8,169,1,999,0,0
489,40,2,1,0,-66,1,0,6,8,288,1,999,0,0
490,32,10,1,0,0,1,0,6,8,176,2,999,0,0
491,29,2,1,0,1,1,0,6,8,215,1,999,0,0
492,36,2,1,0,0,1,0,6,8,337,1,999,0,0
493,55,11,1,0,5345,0,0,6,8,278,1,999,0,0
494,30,2,0,0,-209,1,0,6,8,188,2,999,0,0
495,39,1,2,0,0,1,0,6,8,174,2,999,0,0
496,39,2,0,0,42,1,0,6,8,226,2,999,0,0
497,50,2,0,0,41,1,0,6,8,190,1,999,0,0
498,44,2,1,0,-99,1,0,6,8,111,2,999,0,0
499,37,10,2,0,17,1,0,6,8,164,1,999,0,0
500,46,1,1,0,276,1,1,6,8,157,2,999,0,0
501,32,10,2,0,-170,0,0,6,8,46,1,999,0,0
502,37,5,2,0,230,1,1,6,8,374,1,999,0,0
503,29,2,1,0,9,1,0,6,8,349,1,999,0,0
504,41,2,1,0,946,1,0,6,8,325,1,999,0,0
505,45,2,1,0,1297,1,0,6,8,233,2,999,0,0
506,57,6,0,0,-331,1,0,6,8,531,1,999,0,0
507,48,2,2,0,44,1,0,6,8,153,1,999,0,0
508,60,6,1,1,15,0,0,6,8,80,1,999,0,0
509,26,1,2,0,712,1,0,6,8,232,1,999,0,0
510,58,6,1,0,5435,1,0,6,8,118,1,999,0,0
511,34,1,1,0,507,1,0,6,8,190,1,999,0,0
512,55,11,0,0,387,1,0,6,8,918,1,999,0,1
513,41,2,1,0,0,1,1,6,8,238,1,999,0,0
514,50,5,0,0,1716,1,0,6,8,82,1,999,0,0
515,49,3,1,0,167,1,1,6,8,198,3,999,0,0
516,44,1,1,0,40,0,1,6,8,160,2,999,0,0
517,44,2,1,0,148,1,0,6,8,211,1,999,0,0
518,31,10,1,0,17,1,1,6,8,120,1,999,0,0
519,34,2,2,0,1011,1,0,6,8,136,1,999,0,0
520,46,5,2,0,1527,1,0,6,8,269,1,999,0,0
521,42,5,1,0,744,0,0,6,8,157,1,999,0,0
522,52,1,1,0,484,1,0,6,8,128,1,999,0,0
523,29,5,2,0,0,1,0,6,8,211,1,999,0,0
524,53,6,1,0,136,1,0,6,8,267,2,999,0,0
525,43,2,1,0,1335,1,0,6,8,371,2,999,0,0
526,38,5,1,0,517,1,0,6,8,288,2,999,0,0
527,46,5,1,0,459,1,0,6,8,221,1,999,0,0
528,48,5,0,0,549,1,0,6,8,427,1,999,0,0
529,30,1,0,0,83,1,1,6,8,310,1,999,0,0
530,44,2,1,0,213,0,0,6,8,158,1,999,0,0
531,31,4,1,0,203,1,0,6,8,604,3,999,0,0
532,42,8,2,0,518,1,0,6,8,198,1,999,0,0
533,40,5,2,0,3877,1,0,6,8,145,1,999,0,0
534,52,1,1,0,1236,1,0,6,8,247,1,999,0,0
535,45,2,0,0,756,1,0,6,8,179,2,999,0,0
536,48,2,1,0,157,1,0,6,8,73,1,999,0,0
537,45,2,1,0,-66,1,0,6,8,263,2,999,0,0
538,34,2,1,0,245,1,0,6,8,13,1,999,0,0
539,34,2,1,0,-144,1,0,6,8,79,2,999,0,0
540,46,2,1,0,71,1,0,6,8,416,1,999,0,0
541,49,8,0,0,505,1,0,6,8,162,1,999,0,0
542,50,10,1,0,249,1,0,6,8,129,1,999,0,0
543,34,1,2,0,0,1,0,6,8,150,1,999,0,0
544,40,11,2,0,11,1,0,6,8,43,1,999,0,0
545,36,1,1,0,639,1,0,6,8,191,1,999,0,0
546,59,2,0,0,124,1,0,6,8,26,1,999,0,0
547,45,2,1,0,82,1,0,6,8,250,1,999,0,0
548,36,7,1,0,107,1,0,6,8,146,1,999,0,0
549,56,8,1,0,473,1,0,6,8,416,1,999,0,0
550,42,8,0,0,372,1,1,6,8,121,2,999,0,0
551,30,1,1,0,46,1,0,6,8,114,2,999,0,0
552,30,9,2,0,34,1,0,6,8,289,1,999,0,0
553,47,7,1,0,935,1,0,6,8,225,1,999,0,0
554,33,2,1,0,-10,1,0,6,8,123,1,999,0,0
555,36,1,1,0,-106,1,0,6,8,130,2,999,0,0
556,39,8,0,0,471,1,0,6,8,161,2,999,0,0
557,56,1,0,0,778,1,0,6,8,149,2,999,0,0
558,39,2,0,0,170,1,0,6,8,268,2,999,0,0
559,42,10,1,0,315,1,0,6,8,259,2,999,0,0
560,52,2,1,0,3165,0,0,6,8,26,1,999,0,0
561,36,1,0,0,131,1,0,6,8,153,1,999,0,0
562,35,3,1,1,204,1,0,6,8,424,2,999,0,0
563,47,10,1,0,83,1,0,6,8,179,2,999,0,0
564,59,8,0,0,0,1,1,6,8,97,1,999,0,0
565,57,2,1,0,5431,1,1,6,8,383,1,999,0,0
566,38,5,1,0,1759,1,0,6,8,440,1,999,0,0
567,46,11,1,0,-125,1,0,6,8,23,1,999,0,0
568,34,2,1,0,0,0,0,6,8,195,1,999,0,0
569,28,8,2,0,5090,1,0,6,8,1297,3,999,0,1
570,38,10,1,0,573,1,0,6,8,87,1,999,0,0
571,56,2,1,0,1602,1,0,6,8,427,1,999,0,0
572,41,2,2,1,-137,1,1,6,8,189,1,999,0,0
573,52,10,1,0,0,0,0,6,8,195,1,999,0,0
574,54,8,1,0,193,0,0,6,8,179,1,999,0,0
575,61,6,1,0,195,1,1,6,8,179,1,999,0,0
576,53,3,1,0,288,0,0,6,8,69,1,999,0,0
577,47,10,1,0,19,1,0,6,8,105,2,999,0,0
578,53,2,1,0,25,1,0,6,8,266,3,999,0,0
579,46,8,1,0,216,1,0,6,8,524,2,999,0,0
580,39,2,0,0,190,1,1,6,8,96,2,999,0,0
581,56,10,0,0,99,1,0,6,8,155,2,999,0,0
582,55,8,0,0,2298,1,0,6,8,162,2,999,0,0
583,44,5,1,0,17,1,0,6,8,352,2,999,0,0
584,37,10,1,0,0,1,0,6,8,76,4,999,0,0
585,35,2,1,0,0,1,0,6,8,154,2,999,0,0
586,55,2,1,0,840,1,0,6,8,310,2,999,0,0
587,37,8,1,0,358,1,0,6,8,390,3,999,0,0
588,30,10,2,0,0,1,0,6,8,369,1,999,0,0
589,37,2,1,0,-325,1,1,6,8,112,2,999,0,0
590,36,10,2,0,-15,1,0,6,8,341,3,999,0,0
591,38,10,1,0,581,1,0,6,8,79,1,999,0,0
592,41,1,0,0,4070,1,0,6,8,140,2,999,0,0
593,48,6,1,0,74,0,1,6,8,315,1,999,0,0
594,55,8,0,0,141,1,0,6,8,262,2,999,0,0
595,28,8,0,0,89,0,0,6,8,174,2,999,0,0
596,54,8,1,1,0,1,0,6,8,138,3,999,0,0
597,30,2,1,0,450,0,0,6,8,526,2,999,0,0
598,48,10,1,0,310,0,0,6,8,135,1,999,0,0
599,31,7,1,0,0,1,0,6,8,36,5,999,0,0
600,38,2,1,0,384,1,0,6,8,1906,3,999,0,0
601,37,2,1,0,395,1,0,6,8,219,2,999,0,0
602,37,8,2,0,-118,1,0,6,8,147,2,999,0,0
603,56,2,1,0,5,1,1,6,8,407,2,999,0,0
604,51,2,1,0,50,1,1,6,8,121,1,999,0,0
605,39,2,1,0,285,1,1,6,8,209,1,999,0,0
606,49,10,1,0,15,0,0,6,8,92,2,999,0,0
607,51,2,1,0,653,1,1,6,8,208,1,999,0,0
608,43,7,1,0,918,1,0,6,8,193,1,999,0,0
609,32,8,1,0,243,1,1,6,8,144,1,999,0,0
610,29,10,2,0,405,1,0,6,8,65,1,999,0,0
611,48,5,0,0,1328,1,0,6,8,339,1,999,0,0
612,55,8,1,0,255,1,0,6,8,285,1,999,0,0
613,53,2,1,0,3397,1,0,6,8,231,1,999,0,0
614,47,10,1,0,2106,1,0,6,8,168,1,999,0,0
615,39,5,1,0,2877,1,0,6,8,278,1,999,0,0
616,31,2,2,0,60,1,1,6,8,389,1,999,0,0
617,39,2,1,0,2226,1,0,6,8,158,1,999,0,0
618,40,2,1,0,2880,1,0,6,8,145,2,999,0,0
619,40,10,2,0,-5,1,0,6,8,78,2,999,0,0
620,48,10,1,0,147,0,0,6,8,142,3,999,0,0
621,33,10,0,0,7,1,1,6,8,87,1,999,0,0
622,40,10,1,0,109,1,0,6,8,147,2,999,0,0
623,59,6,1,0,-119,1,0,6,8,289,1,999,0,0
624,30,10,1,0,484,1,0,6,8,703,1,999,0,1
625,31,5,2,0,1852,1,0,6,8,170,3,999,0,0
626,35,11,1,0,533,1,0,6,8,802,1,999,0,0
627,54,10,0,0,21,1,0,6,8,381,2,999,0,0
628,34,1,2,0,2434,1,0,6,8,218,4,999,0,0
629,32,10,1,0,90,1,1,6,8,57,2,999,0,0
630,56,1,0,0,4246,1,0,6,8,304,2,999,0,0
631,32,1,2,0,395,1,0,6,8,241,3,999,0,0
632,42,2,1,0,15,1,0,6,8,230,1,999,0,0
633,33,8,1,0,85,0,0,6,8,262,3,999,0,0
634,52,3,1,0,-184,1,1,6,8,392,2,999,0,0
635,52,8,1,0,660,0,0,6,8,201,2,999,0,0
636,52,2,0,1,-183,1,0,6,8,145,1,999,0,0
637,30,11,0,0,1144,1,0,6,8,252,1,999,0,0
638,44,8,0,0,1,1,0,6,8,235,4,999,0,0
639,35,1,1,0,69,1,1,6,8,235,2,999,0,0
640,55,5,2,0,220,1,0,6,8,328,2,999,0,0
641,33,2,1,0,332,1,0,6,8,116,2,999,0,0
642,37,2,2,0,240,1,0,6,8,246,1,999,0,0
643,42,10,2,0,0,1,0,6,8,293,1,999,0,0
644,43,11,1,0,0,1,0,6,8,37,2,999,0,0
645,38,3,1,0,898,1,0,6,8,132,2,999,0,0
646,37,10,1,0,123,1,1,6,8,530,2,999,0,0
647,31,9,2,0,252,1,0,6,8,175,3,999,0,0
648,41,5,1,0,65,1,0,6,8,524,2,999,0,0
649,41,10,1,0,-366,1,1,6,8,29,3,999,0,0
650,29,9,2,0,209,1,0,6,8,311,2,999,0,0
651,38,1,2,0,221,1,0,6,8,211,2,999,0,0
652,44,7,0,0,4,1,0,6,8,312,3,999,0,0
653,39,1,1,0,104,1,0,6,8,412,1,999,0,0
654,28,10,2,0,312,1,0,6,8,392,1,999,0,0
655,33,2,1,0,-349,1,0,6,8,191,1,999,0,0
656,41,8,1,0,4,0,0,6,8,284,2,999,0,0
657,40,2,1,0,-322,1,1,6,8,144,1,999,0,0
658,29,1,1,0,-150,1,0,6,8,328,1,999,0,0
659,38,5,1,0,1349,1,0,6,8,100,1,999,0,0
660,32,1,1,0,281,1,0,6,8,226,1,999,0,0
661,45,8,1,0,1259,1,0,6,8,507,1,999,0,0
662,33,1,2,0,101,1,0,6,8,392,1,999,0,0
663,34,2,1,0,848,1,0,6,8,684,2,999,0,0
664,41,3,1,0,89,1,0,6,8,333,2,999,0,0
665,41,2,1,0,140,1,0,6,8,311,3,999,0,0
666,35,1,2,0,148,1,0,6,8,128,2,999,0,0
667,40,10,2,0,200,1,0,6,8,322,2,999,0,0
668,60,7,1,0,46,1,0,6,8,202,4,999,0,0
669,47,8,0,0,201,1,0,6,8,92,2,999,0,0
670,46,2,1,0,530,1,0,6,8,739,3,999,0,0
671,31,2,2,0,0,1,0,6,8,273,2,999,0,0
672,49,7,1,0,1,1,0,6,8,260,3,999,0,0
673,29,2,1,0,43,1,0,6,8,268,2,999,0,0
674,31,5,2,0,-173,1,0,6,8,396,2,999,0,0
675,38,5,1,0,389,1,0,6,8,262,1,999,0,0
676,37,2,1,0,215,1,1,6,8,308,3,999,0,0
677,35,10,1,0,-131,1,0,6,8,467,2,999,0,0
678,31,5,2,0,783,1,0,6,8,320,1,999,0,0
679,41,1,1,0,0,1,0,6,8,160,3,999,0,0
680,46,8,1,0,80,1,0,6,8,245,2,999,0,0
681,40,8,0,0,105,1,0,6,8,189,2,999,0,0
682,29,1,1,0,182,1,1,6,8,477,1,999,0,0
683,49,1,1,0,82,1,0,6,8,310,1,999,0,0
684,42,5,1,0,0,1,0,6,8,65,3,999,0,0
685,54,8,1,0,510,1,0,6,8,196,2,999,0,0
686,40,5,2,0,242,1,0,6,8,221,2,999,0,0
687,53,1,1,0,244,1,1,6,8,197,2,999,0,0
688,49,5,1,0,92,1,0,6,8,221,2,999,0,0
689,40,2,1,1,0,1,0,6,8,64,2,999,0,0
690,29,9,2,0,948,1,0,6,8,75,2,999,0,0
691,36,2,1,0,23,1,0,6,8,400,2,999,0,0
692,37,10,1,0,710,1,0,6,8,378,3,999,0,0
693,39,8,1,0,1205,1,0,6,8,118,2,999,0,0
694,36,10,1,0,368,1,1,6,8,1597,2,999,0,1
695,44,3,1,0,1631,1,0,6,8,346,2,999,0,0
696,40,1,1,0,6,1,0,6,8,60,3,999,0,0
697,49,2,1,0,26,1,0,6,8,276,2,999,0,0
698,30,10,2,0,-48,1,0,6,8,152,2,999,0,0
699,57,5,1,0,2142,1,0,6,8,251,3,999,0,0
700,24,8,2,0,77,1,1,6,8,390,2,999,0,0
701,46,2,1,0,401,1,0,6,8,306,2,999,0,0
702,33,1,1,0,21,0,0,6,8,189,3,999,0,0
703,43,8,0,0,0,1,0,6,8,125,2,999,0,0
704,43,1,2,0,-497,1,0,6,8,234,2,999,0,0
705,40,2,0,0,369,0,0,6,8,79,2,999,0,0
706,44,10,2,0,78,1,0,6,8,13,6,999,0,0
707,35,10,2,0,226,1,1,6,8,283,3,999,0,0
708,47,10,1,0,503,1,0,6,8,109,2,999,0,0
709,33,2,1,0,372,1,0,6,8,132,2,999,0,0
710,31,1,1,0,0,1,1,6,8,144,2,999,0,0
711,40,2,0,0,0,1,0,6,8,121,2,999,0,0
712,36,3,1,0,125,1,0,6,8,95,3,999,0,0
713,56,6,0,0,4,1,0,6,8,31,3,999,0,0
714,40,1,2,0,419,1,0,6,8,112,3,999,0,0
715,41,1,0,0,322,1,0,6,8,87,4,999,0,0
716,53,6,1,0,303,1,0,6,8,593,2,999,0,0
717,39,2,1,0,607,1,0,6,8,99,2,999,0,0
718,44,2,0,0,579,1,0,6,8,198,2,999,0,0
719,38,1,1,0,3047,1,0,6,8,285,2,999,0,0
720,54,10,0,0,83,1,0,6,8,190,3,999,0,0
721,58,5,1,0,68,1,0,6,8,172,5,999,0,0
722,52,2,1,0,58,1,0,6,8,213,3,999,0,0
723,28,1,2,0,251,1,0,6,8,178,2,999,0,0
724,36,2,1,0,688,1,0,6,8,174,2,999,0,0
725,60,6,1,0,364,1,0,6,8,631,2,999,0,0
726,42,8,0,0,55,1,0,6,8,176,5,999,0,0
727,42,1,1,0,101,1,0,6,8,32,3,999,0,0
728,44,5,1,0,105,1,0,6,8,1529,2,999,0,0
729,51,2,0,0,325,1,0,6,8,254,2,999,0,0
730,49,2,1,0,198,1,0,6,8,200,2,999,0,0
731,47,3,1,0,209,1,0,6,8,135,2,999,0,0
732,37,2,1,0,183,1,0,6,8,112,4,999,0,0
733,34,5,1,0,105,1,0,6,8,314,3,999,0,0
734,35,8,1,0,109,1,0,6,8,597,3,999,0,0
735,35,2,2,0,376,1,1,6,8,207,3,999,0,0
736,40,2,1,0,-7,1,0,6,8,410,2,999,0,0
737,55,10,1,0,0,0,0,6,8,160,3,999,0,0
738,55,6,1,0,143,1,0,6,8,42,3,999,0,0
739,35,5,2,0,550,1,0,6,8,55,2,999,0,0
740,57,2,1,0,162,1,0,6,8,155,2,999,0,0
741,53,5,1,0,115,1,0,6,8,336,3,999,0,0
742,41,2,1,0,512,1,0,6,8,233,2,999,0,0
743,57,2,1,0,807,1,0,6,8,211,2,999,0,0
744,45,2,1,0,248,1,0,6,8,88,5,999,0,0
745,43,2,1,0,1211,1,0,6,8,208,3,999,0,0
746,56,7,1,0,7,0,0,6,8,305,2,999,0,0
747,31,3,1,0,281,1,0,6,8,206,2,999,0,0
748,37,2,2,0,88,1,0,6,8,128,2,999,0,0
749,30,5,1,0,32,1,0,6,8,122,3,999,0,0
750,30,1,2,0,115,1,0,6,8,66,3,999,0,0
751,54,2,1,0,254,1,0,6,8,66,2,999,0,0
752,36,5,1,0,144,1,0,6,8,164,2,999,0,0
753,55,11,1,0,383,0,0,6,8,343,3,999,0,0
754,37,1,2,0,569,1,1,6,8,126,2,999,0,0
755,38,4,1,0,0,1,0,6,8,59,3,999,0,0
756,48,1,1,0,3754,1,0,6,8,249,3,999,0,0
757,55,4,0,0,6920,1,0,6,8,406,3,999,0,0
758,59,8,1,0,307,1,1,6,8,250,7,999,0,0
759,37,10,1,0,-421,1,0,6,8,183,5,999,0,0
760,33,2,0,0,60,0,0,6,8,190,3,999,0,0
761,44,2,1,0,67,1,0,6,8,220,2,999,0,0
762,57,10,1,0,402,1,0,6,8,153,3,999,0,0
763,30,7,2,0,800,0,0,6,8,95,2,999,0,0
764,42,10,1,0,239,1,1,6,8,191,3,999,0,0
765,51,2,0,0,421,1,0,6,8,216,2,999,0,0
766,44,1,0,0,161,1,0,7,8,89,2,999,0,0
767,46,10,1,1,289,0,0,7,8,51,3,999,0,0
768,29,9,2,0,110,1,0,7,8,169,3,999,0,0
769,39,2,1,0,245,1,0,7,8,148,3,999,0,0
770,42,8,1,0,0,1,0,7,8,132,3,999,0,0
771,50,2,1,0,156,1,0,7,8,117,3,999,0,0
772,42,10,2,0,0,1,0,7,8,275,4,999,0,0
773,39,1,1,0,20,1,0,7,8,124,2,999,0,0
774,55,10,2,0,92,1,0,7,8,118,3,999,0,0
775,46,8,1,0,89,1,0,7,8,479,2,999,0,0
776,42,2,1,0,166,1,0,7,8,285,3,999,0,0
777,45,5,1,0,103,1,0,7,8,35,4,999,0,0
778,43,2,1,0,-454,1,0,7,8,322,2,999,0,0
779,42,1,1,0,445,1,0,7,8,202,2,999,0,0
780,30,1,1,0,4,0,0,7,8,172,8,999,0,0
781,47,2,1,0,1001,1,0,7,8,201,4,999,0,0
782,51,8,0,0,-69,1,0,7,8,216,3,999,0,0
783,38,10,2,0,42,1,0,7,8,195,2,999,0,0
784,57,10,1,0,1617,1,0,7,8,96,2,999,0,0
785,42,5,0,0,221,1,0,7,8,720,2,999,0,0
786,32,10,0,0,210,1,1,7,8,188,2,999,0,0
787,46,5,1,0,0,0,0,7,8,70,2,999,0,0
788,29,9,2,0,185,1,0,7,8,141,3,999,0,0
789,59,6,1,0,836,1,0,7,8,106,1,999,0,0
790,32,2,2,0,301,1,0,7,8,395,2,999,0,0
791,44,2,1,0,503,1,0,7,8,629,2,999,0,0
792,40,6,1,0,407,1,0,7,8,502,1,999,0,0
793,31,2,2,0,53,1,0,7,8,446,1,999,0,0
794,46,7,1,0,2303,1,0,7,8,241,1,999,0,0
795,43,5,1,0,144,1,0,7,8,131,3,999,0,0
796,34,8,1,0,205,1,0,7,8,312,1,999,0,0
797,39,5,1,0,305,1,0,7,8,275,6,999,0,0
798,30,2,0,0,251,1,1,7,8,120,2,999,0,0
799,56,6,1,0,0,1,0,7,8,333,4,999,0,0
800,29,10,1,0,8,0,0,7,8,113,1,999,0,0
801,40,2,0,0,139,1,0,7,8,91,1,999,0,0
802,36,8,1,0,184,1,0,7,8,128,3,999,0,0
803,37,2,2,0,238,1,0,7,8,200,2,999,0,0
804,35,1,1,0,0,0,0,7,8,326,1,999,0,0
805,35,2,1,1,0,1,0,7,8,292,1,999,0,0
806,47,8,1,0,222,1,0,7,8,68,1,999,0,0
807,31,8,1,0,414,1,0,7,8,215,1,999,0,0
808,56,6,2,0,223,1,0,7,8,97,1,999,0,0
809,57,10,1,0,197,0,0,7,8,32,1,999,0,0
810,36,2,1,0,-251,1,0,7,8,162,1,999,0,0
811,45,7,0,0,-139,1,0,7,8,152,3,999,0,0
812,47,2,1,0,733,1,0,7,8,268,1,999,0,0
813,29,10,2,0,0,1,0,7,8,104,2,999,0,0
814,57,8,1,0,1,0,0,7,8,852,1,999,0,0
815,45,2,1,0,97,1,0,7,8,923,3,999,0,0
816,31,2,2,0,435,1,0,7,8,159,2,999,0,0
817,31,5,0,0,0,1,0,7,8,953,3,999,0,0
818,37,10,2,0,147,0,0,7,8,416,2,999,0,0
819,30,10,2,0,3,1,0,7,8,174,1,999,0,0
820,58,8,0,0,1109,1,1,7,8,180,1,999,0,0
821,33,8,1,0,404,1,0,7,8,139,1,999,0,0
822,39,2,1,0,981,1,0,7,8,294,1,999,0,0
823,33,2,2,0,95,1,0,7,8,102,1,999,0,0
824,34,8,1,0,302,1,0,7,8,124,1,999,0,0
825,36,8,0,0,-290,1,1,7,8,128,1,999,0,0
826,37,8,2,0,259,1,0,7,8,130,1,999,0,0
827,35,2,1,0,527,1,1,7,8,143,1,999,0,0
828,55,6,1,0,102,1,0,7,8,74,1,999,0,0
829,34,5,2,0,872,1,0,7,8,105,2,999,0,0
830,40,5,0,0,490,1,0,7,8,477,2,999,0,0
831,42,2,2,0,19,1,0,7,8,158,1,999,0,0
832,37,2,1,0,16,1,0,7,8,250,1,999,0,0
833,42,5,1,0,386,1,0,7,8,168,1,999,0,0
834,35,10,2,0,539,1,0,7,8,520,1,999,0,0
835,44,10,0,0,-329,1,0,7,8,171,1,999,0,0
836,30,8,2,0,-174,1,0,7,8,113,1,999,0,0
837,45,3,1,0,68,1,0,7,8,254,1,999,0,0
838,35,2,2,1,-532,1,0,7,8,149,1,999,0,0
839,36,1,0,0,0,1,0,7,8,133,2,999,0,0
840,49,2,1,0,64,1,0,7,8,293,3,999,0,0
841,31,2,2,0,1415,1,0,7,8,485,1,999,0,0
842,31,10,2,0,147,1,0,7,8,374,1,999,0,0
843,39,2,1,0,72,1,0,7,8,425,6,999,0,0
844,37,8,2,0,-196,1,0,7,8,207,1,999,0,0
845,33,2,1,0,716,1,0,7,8,83,3,999,0,0
846,37,5,1,0,0,1,0,7,8,228,1,999,0,0
847,42,8,1,0,-246,1,0,7,8,149,1,999,0,0
848,56,2,1,0,-203,1,0,7,8,139,1,999,0,0
849,37,1,2,0,245,1,1,7,8,732,2,999,0,1
850,36,8,2,0,342,1,0,7,8,142,1,999,0,0
851,29,10,2,0,3,1,0,7,8,359,1,999,0,0
852,54,5,1,1,-248,1,1,7,8,112,1,999,0,0
853,38,2,1,0,376,1,0,7,8,1521,1,999,0,0
854,43,2,0,0,370,1,0,7,8,216,1,999,0,0
855,47,1,2,0,594,1,0,7,8,161,1,999,0,0
856,47,2,1,0,387,1,0,7,8,122,2,999,0,0
857,38,8,1,0,208,1,0,7,8,800,1,999,0,0
858,40,2,1,0,563,1,0,7,8,615,1,999,0,0
859,33,8,0,0,392,1,1,7,8,254,1,999,0,0
860,33,6,1,0,165,0,0,7,8,111,1,999,0,0
861,53,1,0,0,236,1,0,7,8,354,1,999,0,0
862,37,8,1,0,52,1,0,7,8,359,1,999,0,0
863,40,5,2,0,1265,1,0,7,8,97,1,999,0,0
864,37,2,1,0,693,1,0,7,8,327,3,999,0,0
865,35,10,1,0,118,1,0,7,8,236,1,999,0,0
866,49,2,1,0,3659,1,0,7,8,160,1,999,0,0
867,26,2,2,0,24,1,0,7,8,180,1,999,0,0
868,38,5,2,0,673,1,0,7,8,184,1,999,0,0
869,52,7,1,0,273,0,0,7,8,227,1,999,0,0
870,33,8,0,0,327,1,0,7,8,109,1,999,0,0
871,31,1,2,0,299,1,0,7,8,492,2,999,0,0
872,32,2,1,0,0,1,0,7,8,298,1,999,0,0
873,35,2,2,0,109,1,0,7,8,83,2,999,0,0
874,55,5,0,0,552,0,0,7,8,241,2,999,0,0
875,32,2,0,0,473,1,0,7,8,204,2,999,0,0
876,37,0,2,0,414,1,0,7,8,131,1,999,0,0
877,45,2,1,0,154,1,0,7,8,1138,1,999,0,1
878,31,10,1,0,344,1,0,7,8,123,1,999,0,0
879,38,1,1,0,8,1,0,7,8,125,1,999,0,0
880,37,8,1,0,78,1,0,7,8,295,2,999,0,0
881,38,2,1,0,266,1,0,7,8,287,1,999,0,0
882,33,4,1,0,98,1,1,7,8,109,1,999,0,0
883,38,2,1,0,83,1,0,7,8,140,2,999,0,0
884,37,5,2,1,45,1,0,7,8,204,1,999,0,0
885,29,11,1,0,8,1,0,7,8,233,1,999,0,0
886,42,5,1,0,263,1,0,7,8,254,1,999,0,0
887,40,2,1,0,306,1,0,7,8,184,2,999,0,0
888,32,5,1,0,233,1,0,7,8,193,1,999,0,0
889,47,5,0,0,447,0,1,7,8,126,1,999,0,0
890,29,9,2,0,872,1,0,7,8,230,1,999,0,0
891,53,8,0,0,-291,1,1,7,8,591,1,999,0,1
892,31,8,1,0,309,1,1,7,8,294,1,999,0,0
893,59,2,1,0,202,1,0,7,8,173,1,999,0,0
894,29,3,1,0,56,1,1,7,8,336,1,999,0,0
895,59,2,1,0,229,1,1,7,8,19,1,999,0,0
896,44,2,1,0,143,1,0,7,8,153,1,999,0,0
897,38,1,2,0,100,1,0,7,8,786,1,999,0,1
898,49,1,1,0,326,1,0,7,8,99,2,999,0,0
899,43,2,1,0,167,1,0,7,8,243,1,999,0,0
900,52,1,2,0,545,1,0,7,8,260,1,999,0,0
901,40,1,1,0,2100,1,1,7,8,164,2,999,0,0
902,32,8,1,0,0,1,1,7,8,255,2,999,0,0
903,47,1,1,0,192,1,0,7,8,47,1,999,0,0
904,33,5,1,0,442,1,0,7,8,463,1,999,0,0
905,35,5,1,0,267,1,0,7,8,192,1,999,0,0
906,27,8,2,0,0,1,0,7,8,388,7,999,0,0
907,50,2,1,0,377,1,0,7,8,221,1,999,0,0
908,44,6,1,0,7624,0,0,7,8,126,5,999,0,0
909,43,7,1,0,66,1,0,7,8,175,5,999,0,0
910,51,2,1,0,37,1,0,7,8,256,6,999,0,0
911,32,1,2,0,64,1,0,7,8,202,2,999,0,0
912,47,5,0,0,34,1,0,7,8,104,1,999,0,0
913,34,1,0,0,627,1,0,7,8,283,2,999,0,0
914,57,7,1,0,1013,1,0,7,8,448,1,999,0,0
915,43,1,2,0,140,1,0,7,8,127,1,999,0,0
916,40,8,2,0,8823,1,0,7,8,378,1,999,0,0
917,28,2,2,0,97,1,0,7,8,67,1,999,0,0
918,38,2,1,0,5,1,0,7,8,221,2,999,0,0
919,37,11,0,0,74,1,0,7,8,150,1,999,0,0
920,44,1,1,0,58544,1,0,7,8,144,2,999,0,0
